Client ID,RM ID,Birth year_Client,Sex_Client,Wealth_Client,Country_Client,Satisfaction and loyalty_Client,Costumer profile,Frequency of Communication,Knowledge and experience_Client,Birth year_RM,Sex_RM,Years of employment_RM,Nationality_RM,Trustworthiness,Fitting transactions rate,Salary,Amount,Date,Liquidity,Volume,Fitting transaction,Fitting asset class,Fitting geography,Riskyness
105.120.244.86,1536986097,1993,M,96201671.36,Russia,1,5,40,1,1957,M,27,Croatia,2,0.85,112637,13949242.35,45330,5,30056037297,0,0,0,3
105.120.244.86,1536986097,1993,M,96201671.36,Russia,1,5,40,1,1957,M,27,Croatia,2,0.85,112637,38576870.22,2/24/2024,2,14003527704,0,1,1,5
105.120.244.86,1536986097,1993,M,96201671.36,Russia,1,5,40,1,1957,M,27,Croatia,2,0.85,112637,46850213.95,45118,4,12252371716,1,0,1,5
105.120.244.86,1536986097,1993,M,96201671.36,Russia,1,5,40,1,1957,M,27,Croatia,2,0.85,112637,44829978.85,2/22/2024,5,1362929770,0,0,0,2
105.120.244.86,1536986097,1993,M,96201671.36,Russia,1,5,40,1,1957,M,27,Croatia,2,0.85,112637,2982251.812,12/15/2023,2,3070808314,1,0,1,5
105.120.244.86,1536986097,1993,M,96201671.36,Russia,1,5,40,1,1957,M,27,Croatia,2,0.85,112637,19144132.6,5/23/2024,4,6896879925,1,1,1,5
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,38016756.7,45211,4,21546848484,0,0,0,4
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,39102949.75,45089,2,7953972141,1,0,0,4
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,9667118.133,45508,1,8071328291,1,0,0,5
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,760335.134,45211,5,9030224648,1,1,0,2
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,10536072.57,12/28/2023,3,28261606782,0,1,1,1
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,32585791.46,1/24/2024,3,29725894480,0,0,1,1
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,49204545.1,3/31/2024,2,15903379599,0,0,1,5
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,11513646.32,45388,4,22855098772,1,0,0,5
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,2063766.792,45450,3,5922098212,1,0,1,3
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,30630643.97,45326,2,27793992243,1,0,0,1
105.219.247.247,9081206737,1986,F,108619304.9,Macedonia,3,3,59,1,1957,M,3,Argentina,4,0.57,158734,39971904.19,45384,3,20961409294,1,1,1,3
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2756813.083,45385,2,9439687258,1,0,0,4
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2915351.854,44995,2,1200744593,1,0,0,2
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,986463.4674,10/16/2023,1,1714369001,0,0,0,4
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,3100313.755,45326,3,27963744065,1,1,0,4
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,1418041.234,45385,2,25986987897,1,1,0,5
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,1329964.139,44969,3,15538176053,1,0,1,1
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2008157.773,2/24/2024,5,13549953087,0,0,1,3
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,1153809.948,45299,1,8827455015,1,1,1,2
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2827274.759,4/21/2024,4,176923939.4,1,1,1,4
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,4192469.736,45512,2,202705308,0,1,1,1
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2994621.24,45358,4,28049418620,1,1,0,3
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,3531891.522,45445,2,9723773850,1,1,0,1
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,4227700.574,3/20/2024,1,23246219599,1,0,0,2
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2105042.578,12/23/2023,3,13399059309,0,1,0,4
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,4386239.346,10/21/2023,3,26426839483,0,1,0,4
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2712774.535,2/19/2024,1,2801066878,1,0,0,2
106.133.81.121,2164083466,1996,M,8807709.53,China,3,4,25,2,1982,F,10,Argentina,5,0.85,260187,2580658.892,44997,4,8383617481,0,1,0,5
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,39022293.9,3/26/2024,4,3278356655,0,0,0,4
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,31180934.61,2/19/2024,1,19466554543,1,1,0,2
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,8302615.724,45057,2,21603371183,1,1,1,4
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,35332242.47,12/13/2023,3,5362509521,1,0,0,1
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,20479785.45,4/22/2024,4,29119608676,1,1,0,2
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,6549841.293,1/31/2024,1,10395960094,1,0,0,2
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,37085016.9,45242,2,10426290014,1,0,0,3
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,42712345.33,45571,1,16089150199,1,0,1,5
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,37915278.47,6/22/2024,4,7614478307,1,0,0,4
109.227.23.55,4771581983,1981,F,92251285.82,Philippines,4,5,51,3,1956,M,1,Switzerland,5,0.99,106034,30627426.89,7/17/2024,3,29355195417,0,1,0,2
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,7911560.006,12/29/2023,4,23291737543,1,1,0,1
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,5802935.271,45511,2,17341373027,0,1,0,4
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,1720637.784,12/27/2023,4,20306777099,0,0,1,1
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,1400126.824,1/31/2024,2,26915635209,0,0,1,5
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,7000634.12,8/14/2024,1,14254535197,1,1,1,4
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,3947345.504,6/25/2024,4,14010136783,1,1,1,3
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,7084979.11,2/29/2024,4,9132521973,1,1,0,2
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,7776608.023,10/14/2023,2,19678393921,0,1,0,3
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,1535078.807,45360,4,1370025159,0,1,1,1
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,6275267.211,5/27/2024,2,23614974404,0,1,0,2
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,607283.9237,1/27/2024,1,18657507113,0,0,0,1
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,2041148.743,5/29/2024,3,11293749570,1,0,1,2
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,4166642.476,45149,4,11394093942,1,1,1,2
110.83.29.126,6972980070,1985,M,16868997.88,France,1,3,36,5,1997,M,18,Switzerland,2,0.82,692397,3137633.606,8/20/2024,4,488476977.3,0,1,0,4
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,17673118.28,4/24/2024,4,25885207704,0,1,0,5
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,601126.4722,2/21/2024,2,20249269442,0,0,1,2
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,17432667.69,9/25/2023,4,28997126798,1,1,1,5
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,35346236.56,45272,2,6087554164,0,0,0,1
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,29334971.84,45512,2,23351177831,0,0,1,1
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,57708141.33,3/21/2024,2,20167032400,1,0,1,5
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,21881003.59,45209,4,9801193097,1,0,1,4
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,30777675.37,7/28/2024,2,9413308062,0,1,0,1
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,20798975.94,7/30/2024,4,19694851753,1,1,0,2
111.165.176.24,7453509238,1958,F,120225294.4,China,5,5,64,2,1995,M,30,Switzerland,5,0.77,651095,49051920.13,2/24/2024,2,11041235001,1,0,1,5
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,8165914.168,45414,3,20248682066,0,0,0,5
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,13225775.09,12/27/2023,5,7036522761,0,1,1,1
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,701366.861,7/19/2024,5,24417273307,1,0,1,1
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,6011715.952,45419,4,13733348753,1,0,0,1
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,24698133.03,45390,5,20529211233,1,1,0,2
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,23946668.54,7/24/2024,5,13565215305,0,1,0,3
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,9268062.092,12/17/2023,4,26697392281,0,0,0,4
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,21041005.83,45150,1,17459223469,1,0,0,5
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,6662985.18,44936,2,7259608294,0,1,1,3
112.51.98.6,2262593361,1947,M,50097632.93,Philippines,3,4,45,3,1967,F,30,Switzerland,2,0.74,1239958,19888760.27,11/22/2023,1,24368648468,1,0,1,1
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,22127510.91,4/19/2024,4,6003930234,1,0,0,2
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,1891240.248,4/20/2024,2,5131061287,1,1,1,3
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,29629430.56,45479,3,6490869907,1,1,1,5
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,29881595.92,1/27/2024,3,8060995413,0,0,1,3
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,2521653.664,11/14/2023,1,6846466486,0,0,0,5
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,27675148.97,10/22/2023,5,25287365803,1,0,0,1
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,28935975.8,45270,2,1996207775,0,0,1,3
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,12797392.35,45511,2,28662864674,0,1,0,4
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,63041.34161,45541,4,791120003.8,0,0,0,2
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,25216536.64,45539,4,12448908495,0,1,1,1
112.63.134.191,4684875954,1986,F,63041341.61,France,3,4,41,2,1977,F,1,Switzerland,5,1,784340,25720867.38,2/13/2024,4,925270669.6,0,1,0,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,18915954.63,11/26/2023,5,27162943783,0,1,0,5
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,24651111.09,45116,1,7649662600,1,1,1,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,42259047.57,10/25/2023,5,3886269348,1,1,0,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,47591736.91,9/15/2023,5,8526910605,1,0,1,5
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,26562829.9,3/13/2024,3,29943742262,1,1,0,2
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,20727056.67,8/25/2024,4,20899547526,0,1,1,5
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,100616.7799,1/27/2024,5,10038990060,0,1,0,5
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,17205469.37,3/30/2024,1,2204199169,1,1,0,3
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,21833841.25,45511,4,869862131.4,0,1,0,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,29883183.64,4/28/2024,5,21793934464,0,0,1,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,3924054.418,1/13/2024,2,9149002802,0,0,1,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,2917886.618,12/22/2023,3,13118059536,0,1,1,1
112.83.229.255,1344689205,1983,M,100616779.9,Mongolia,2,5,58,2,1993,F,26,Italy,3,0.87,143833,41353496.56,1/28/2024,2,11766900970,0,1,0,4
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,52414945.46,45117,3,27235836769,0,0,1,4
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,39423206.84,44969,3,1932418530,1,0,0,3
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,18367630.46,10/21/2023,2,5852041216,1,0,1,2
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,16351671.02,45388,3,24046468349,1,0,0,1
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,11311772.42,45604,4,11651104411,1,1,0,5
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,3471930.148,45298,3,16543002000,1,1,0,4
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,44351107.69,45385,3,20957333255,0,1,1,1
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,25983477.23,45566,1,16465713069,1,1,0,5
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,17471648.49,8/16/2024,2,29026902533,1,1,1,4
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,31247371.33,1/26/2024,4,27867623506,0,1,1,3
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,30575384.85,1/17/2024,3,4264550491,1,0,1,1
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,53086931.94,45150,1,8049048030,1,0,0,2
115.174.216.138,7968569915,1981,F,111997746.7,Panama,4,4,22,1,1964,M,28,Switzerland,1,0.93,550785,54542902.64,45598,2,22929521728,1,1,0,3
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,25348794.95,6/29/2024,3,18915423674,0,1,1,2
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,2193645.717,4/29/2024,1,19847095942,0,1,1,2
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,35585808.3,3/31/2024,3,29609683476,0,0,1,3
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,5362245.086,45354,3,22663338552,0,1,1,5
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,23480133.79,45569,1,14076573720,0,1,0,5
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,19905303.73,45447,4,17272010146,0,0,1,5
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,37698207.88,45027,2,9990080823,0,1,0,2
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,22098949.45,5/30/2024,4,16050510368,1,1,0,5
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,28273655.91,12/30/2023,3,14222965676,1,0,1,3
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,7068413.977,45506,4,6754014583,0,1,1,4
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,30548547.76,4/21/2024,3,29367818041,1,0,0,2
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,26892471.57,45633,3,7654503257,1,0,0,3
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,5280998.949,5/26/2024,2,27715170449,0,1,1,5
115.62.170.230,8805555509,1947,M,81246137.67,France,2,4,40,1,1959,M,2,China,3,0.63,76319,21773964.9,9/26/2023,3,27900093205,1,1,0,5
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,21805391.85,45600,5,9102306666,0,1,0,4
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,6907814.976,10/15/2023,2,17788716748,1,1,1,5
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,10320109.12,45353,3,25533238717,0,1,1,4
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,8572348.705,45573,3,8350853762,0,0,1,3
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,32791314.47,45386,4,27965838034,1,1,0,4
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,19974404.75,4/21/2024,1,27852576646,0,1,1,2
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,40864303.05,10/25/2023,5,14285620558,0,1,0,5
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,20640218.24,45239,4,13668413871,0,1,1,1
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,4827147.815,8/18/2024,2,24072565166,1,1,1,1
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,38284275.77,45391,3,27704124649,0,0,0,3
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,11402056.05,11/20/2023,4,2609308390,0,1,1,3
116.104.53.2,4354621487,1990,M,83226686.46,China,5,1,31,5,2000,M,9,Switzerland,5,0.68,566431,39948809.5,45537,2,17901547943,0,1,0,2
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,58504264.33,9/28/2023,3,21153746688,1,1,0,1
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,43445080.12,12/21/2023,5,13709005272,0,0,1,3
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,36781724.27,3/28/2024,3,17758664455,0,1,1,1
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,13459978.81,45474,1,29817922260,1,1,0,5
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,12793643.23,7/19/2024,3,28551066087,0,0,0,4
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,18657396.37,2/25/2024,1,14104402515,1,1,0,5
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,8928896.834,45449,1,14428303721,0,1,0,4
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,38380929.68,7/25/2024,4,1510668133,1,1,0,3
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,3331677.923,1/13/2024,2,7339910835,1,0,0,3
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,7462958.548,6/20/2024,1,11605518949,1,1,1,3
116.206.120.244,4354621487,1977,M,133267116.9,China,3,5,44,5,2000,M,9,Switzerland,5,0.68,566431,45843888.22,45330,1,24311345402,0,1,0,1
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,7337060.913,1/14/2024,5,23725614087,0,1,0,4
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,13282610.27,1/26/2024,4,22047493892,0,1,0,4
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,9487578.767,7/17/2024,4,34182177.08,0,1,0,3
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,2340269.429,3/18/2024,4,23247206164,0,1,1,5
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,3478778.881,5/15/2024,5,26968033697,1,1,1,3
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,23276193.24,7/15/2024,2,11820802361,0,0,1,1
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,21378677.49,45508,4,12431004336,0,1,1,5
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,1075258.927,3/30/2024,3,27478756225,0,0,0,2
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,8475570.365,45324,2,23462402358,1,0,0,5
116.236.200.40,5443864351,1982,M,63250525.11,Russia,3,1,57,4,1959,M,20,Switzerland,1,0.77,998004,6767806.187,45058,4,8979635733,0,1,0,4
