"","Client ID","RM ID","Birth year_Client","Sex_Client","Wealth_Client","Country_Client","Satisfaction and loyalty_Client","Costumer profile","Frequency of Communication","Knowledge and experience_Client","Birth year_RM","Sex_RM","Years of employment_RM","Nationality_RM","Trustworthiness","Fitting transactions rate","Salary","Amount","Date","Liquidity","Volume","Fitting transaction","Fitting asset class","Fitting geography","Riskyness"
"147","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,16208681.98158,"5/25/2024",3,26122576928.23,1,0,0,3
"148","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,2455860.9063,"5/23/2024",3,1000154525.07,1,0,1,2
"149","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,9004823.3231,"2/19/2024",1,1483973048.59,1,1,1,4
"150","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,27423780.12035,"4/21/2024",2,10994534518.82,0,1,0,2
"151","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,23330678.60985,"45543",4,21380181339.29,0,0,0,5
"152","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,35691845.17156,"12/25/2023",1,6886672935.73,0,0,0,2
"153","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,900482.33231,"7/24/2024",1,16443693436.9,1,0,0,3
"154","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,23739988.7609,"45479",1,852641411.38,1,1,0,2
"155","103.222.141.100",8493715417,1964,0,81862030.21,"South Korea",4,5,54,3,1967,0,26,"China",5,0.95,670641,3274481.2084,"7/21/2024",5,5633205888.52,1,0,0,5
"156","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,14045444.01856,"10/24/2023",3,161698430.22,0,1,0,2
"157","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,26263056.28128,"45239",5,13418431622.35,1,1,0,4
"158","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,39154080.24352,"5/23/2024",1,755677657.84,0,1,0,5
"159","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,13949242.3472,"2/17/2024",4,22307173794.46,0,0,0,3
"160","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,22895997.78368,"45604",2,24158111973.43,1,0,1,3
"161","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,38288265.20128,"45598",3,1362076893.62,1,0,1,2
"162","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,43386953.78336,"2/14/2024",1,6025683439.36,1,1,0,5
"163","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,13949242.3472,"45330",5,30056037297.13,0,0,0,3
"164","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,38576870.21536,"2/24/2024",2,14003527704.24,0,1,1,5
"165","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,46850213.95232,"45118",4,12252371716.11,1,0,1,5
"166","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,44829978.85376,"2/22/2024",5,1362929770.03,0,0,0,2
"167","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,2982251.81216,"12/15/2023",2,3070808314.48,1,0,1,5
"168","105.120.244.86",1536986097,1993,1,96201671.36,"Russia",1,5,40,1,1957,1,27,"Croatia",2,0.85,112637,19144132.60064,"5/23/2024",4,6896879924.84,1,1,1,5
"169","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,38016756.701,"45211",4,21546848484.47,0,0,0,4
"170","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,39102949.7496,"45089",2,7953972141.4,1,0,0,4
"171","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,9667118.13254,"45508",1,8071328290.5,1,0,0,5
"172","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,760335.13402,"45211",5,9030224647.75,1,1,0,2
"173","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,10536072.57142,"12/28/2023",3,28261606781.67,0,1,1,1
"174","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,32585791.458,"1/24/2024",3,29725894480.49,0,0,1,1
"175","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,49204545.10158,"3/31/2024",2,15903379599.1,0,0,1,5
"176","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,11513646.31516,"45388",4,22855098771.65,1,0,0,5
"177","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,2063766.79234,"45450",3,5922098212.15,1,0,1,3
"178","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,30630643.97052,"45326",2,27793992242.68,1,0,0,1
"179","105.219.247.247",9081206737,1986,0,108619304.86,"Macedonia",3,3,59,1,1957,1,3,"Argentina",4,0.57,158734,39971904.18848,"45384",3,20961409294.22,1,1,1,3
"180","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2756813.08289,"45385",2,9439687258.16,1,0,0,4
"181","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2915351.85443,"44995",2,1200744592.54,1,0,0,2
"182","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,986463.46736,"10/16/2023",1,1714369001.01,0,0,0,4
"183","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,3100313.75456,"45326",3,27963744065.15,1,1,0,4
"184","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,1418041.23433,"45385",2,25986987897.05,1,1,0,5
"185","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,1329964.13903,"44969",3,15538176052.7,1,0,1,1
"186","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2008157.77284,"2/24/2024",5,13549953087.31,0,0,1,3
"187","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,1153809.94843,"45299",1,8827455015.27,1,1,1,2
"188","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2827274.75913,"4/21/2024",4,176923939.37,1,1,1,4
"189","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,4192469.73628,"45512",2,202705308.04,0,1,1,1
"190","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2994621.2402,"45358",4,28049418619.68,1,1,0,3
"191","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,3531891.52153,"45445",2,9723773849.67,1,1,0,1
"192","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,4227700.5744,"3/20/2024",1,23246219599.09,1,0,0,2
"193","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2105042.57767,"12/23/2023",3,13399059308.94,0,1,0,4
"194","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,4386239.34594,"10/21/2023",3,26426839483.45,0,1,0,4
"195","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2712774.53524,"2/19/2024",1,2801066878.3,1,0,0,2
"196","106.133.81.121",2164083466,1996,1,8807709.53,"China",3,4,25,2,1982,0,10,"Argentina",5,0.85,260187,2580658.89229,"44997",4,8383617480.58,0,1,0,5
"197","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,39022293.90186,"3/26/2024",4,3278356655.24,0,0,0,4
"198","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,31180934.60716,"2/19/2024",1,19466554543.07,1,1,0,2
"199","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,8302615.7238,"45057",2,21603371182.69,1,1,1,4
"200","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,35332242.46906,"12/13/2023",3,5362509521.24,1,0,0,1
"201","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,20479785.45204,"4/22/2024",4,29119608675.78,1,1,0,2
"202","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,6549841.29322,"1/31/2024",1,10395960094.16,1,0,0,2
"203","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,37085016.89964,"45242",2,10426290014.19,1,0,0,3
"204","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,42712345.33466,"45571",1,16089150199.48,1,0,1,5
"205","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,37915278.47202,"6/22/2024",4,7614478306.8,1,0,0,4
"206","109.227.23.55",4771581983,1981,0,92251285.82,"Philippines",4,5,51,3,1956,1,1,"Switzerland",5,0.99,106034,30627426.89224,"7/17/2024",3,29355195417.23,0,1,0,2
"207","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,7911560.00572,"12/29/2023",4,23291737543.37,1,1,0,1
"208","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,5802935.27072,"45511",2,17341373027.42,0,1,0,4
"209","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,1720637.78376,"12/27/2023",4,20306777098.69,0,0,1,1
"210","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,1400126.82404,"1/31/2024",2,26915635209.25,0,0,1,5
"211","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,7000634.1202,"8/14/2024",1,14254535197.36,1,1,1,4
"212","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,3947345.50392,"6/25/2024",4,14010136782.57,1,1,1,3
"213","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,7084979.1096,"2/29/2024",4,9132521972.52,1,1,0,2
"214","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,7776608.02268,"10/14/2023",2,19678393920.6,0,1,0,3
"215","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,1535078.80708,"45360",4,1370025159.15,0,1,1,1
"216","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,6275267.21136,"5/27/2024",2,23614974403.9,0,1,0,2
"217","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,607283.92368,"1/27/2024",1,18657507113.23,0,0,0,1
"218","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,2041148.74348,"5/29/2024",3,11293749570.3,1,0,1,2
"219","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,4166642.47636,"45149",4,11394093942.35,1,1,1,2
"220","110.83.29.126",6972980070,1985,1,16868997.88,"France",1,3,36,5,1997,1,18,"Switzerland",2,0.82,692397,3137633.60568,"8/20/2024",4,488476977.31,0,1,0,4
"221","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,17673118.28121,"4/24/2024",4,25885207704.34,0,1,0,5
"222","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,601126.47215,"2/21/2024",2,20249269442.39,0,0,1,2
"223","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,17432667.69235,"9/25/2023",4,28997126798.18,1,1,1,5
"224","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,35346236.56242,"45272",2,6087554163.52,0,0,0,1
"225","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,29334971.84092,"45512",2,23351177831.01,0,0,1,1
"226","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,57708141.3264,"3/21/2024",2,20167032399.52,1,0,1,5
"227","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,21881003.58626,"45209",4,9801193096.91,1,0,1,4
"228","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,30777675.37408,"7/28/2024",2,9413308062.17,0,1,0,1
"229","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,20798975.93639,"7/30/2024",4,19694851753.11,1,1,0,2
"230","111.165.176.24",7453509238,1958,0,120225294.43,"China",5,5,64,2,1995,1,30,"Switzerland",5,0.77,651095,49051920.12744,"2/24/2024",2,11041235001.1,1,0,1,5
"231","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,8165914.16759,"45414",3,20248682066.26,0,0,0,5
"232","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,13225775.09352,"12/27/2023",5,7036522760.93,0,1,1,1
"233","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,701366.86102,"7/19/2024",5,24417273306.87,1,0,1,1
"234","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,6011715.9516,"45419",4,13733348752.55,1,0,0,1
"235","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,24698133.03449,"45390",5,20529211232.78,1,1,0,2
"236","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,23946668.54054,"7/24/2024",5,13565215304.79,0,1,0,3
"237","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,9268062.09205,"12/17/2023",4,26697392281.22,0,0,0,4
"238","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,21041005.8306,"45150",1,17459223469.01,1,0,0,5
"239","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,6662985.17969,"44936",2,7259608294.04,0,1,1,3
"240","112.51.98.6",2262593361,1947,1,50097632.93,"Philippines",3,4,45,3,1967,0,30,"Switzerland",2,0.74,1239958,19888760.27321,"11/22/2023",1,24368648467.65,1,0,1,1
"241","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,22127510.90511,"4/19/2024",4,6003930233.87,1,0,0,2
"242","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,1891240.2483,"4/20/2024",2,5131061287.3,1,1,1,3
"243","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,29629430.5567,"45479",3,6490869907.2,1,1,1,5
"244","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,29881595.92314,"1/27/2024",3,8060995413.16,0,0,1,3
"245","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,2521653.6644,"11/14/2023",1,6846466486.31,0,0,0,5
"246","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,27675148.96679,"10/22/2023",5,25287365803.21,1,0,0,1
"247","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,28935975.79899,"45270",2,1996207774.63,0,0,1,3
"248","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,12797392.34683,"45511",2,28662864674.22,0,1,0,4
"249","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,63041.34161,"45541",4,791120003.82,0,0,0,2
"250","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,25216536.644,"45539",4,12448908494.99,0,1,1,1
"251","112.63.134.191",4684875954,1986,0,63041341.61,"France",3,4,41,2,1977,0,1,"Switzerland",5,1,784340,25720867.37688,"2/13/2024",4,925270669.59,0,1,0,1
"252","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,18915954.62872,"11/26/2023",5,27162943783.16,0,1,0,5
"253","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,24651111.0853,"45116",1,7649662599.55,1,1,1,1
"254","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,42259047.5748,"10/25/2023",5,3886269347.59,1,1,0,1
"255","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,47591736.91162,"9/15/2023",5,8526910604.8,1,0,1,5
"256","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,26562829.90416,"3/13/2024",3,29943742261.66,1,1,0,2
"257","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,20727056.66764,"8/25/2024",4,20899547526.31,0,1,1,5
"258","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,100616.77994,"1/27/2024",5,10038990059.85,0,1,0,5
"259","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,17205469.36974,"3/30/2024",1,2204199168.81,1,1,0,3
"260","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,21833841.24698,"45511",4,869862131.44,0,1,0,1
"261","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,29883183.64218,"4/28/2024",5,21793934464.49,0,0,1,1
"262","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,3924054.41766,"1/13/2024",2,9149002802.07,0,0,1,1
"263","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,2917886.61826,"12/22/2023",3,13118059535.51,0,1,1,1
"264","112.83.229.255",1344689205,1983,1,100616779.94,"Mongolia",2,5,58,2,1993,0,26,"Italy",3,0.87,143833,41353496.55534,"1/28/2024",2,11766900969.71,0,1,0,4
"265","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,52414945.4556,"45117",3,27235836769.41,0,0,1,4
"266","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,39423206.8384,"44969",3,1932418530.33,1,0,0,3
"267","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,18367630.4588,"10/21/2023",2,5852041215.55,1,0,1,2
"268","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,16351671.0182,"45388",3,24046468348.86,1,0,0,1
"269","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,11311772.4167,"45604",4,11651104410.68,1,1,0,5
"270","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,3471930.1477,"45298",3,16543002000.3,1,1,0,4
"271","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,44351107.6932,"45385",3,20957333255.38,0,1,1,1
"272","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,25983477.2344,"45566",1,16465713068.53,1,1,0,5
"273","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,17471648.4852,"8/16/2024",2,29026902532.76,1,1,1,4
"274","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,31247371.3293,"1/26/2024",4,27867623505.52,0,1,1,3
"275","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,30575384.8491,"1/17/2024",3,4264550491.31,1,0,1,1
"276","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,53086931.9358,"45150",1,8049048030.26,1,0,0,2
"277","115.174.216.138",7968569915,1981,0,111997746.7,"Panama",4,4,22,1,1964,1,28,"Switzerland",1,0.93,550785,54542902.6429,"45598",2,22929521727.56,1,1,0,3
"278","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,25348794.95304,"6/29/2024",3,18915423674.41,0,1,1,2
"279","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,2193645.71709,"4/29/2024",1,19847095941.93,0,1,1,2
"280","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,35585808.29946,"3/31/2024",3,29609683475.56,0,0,1,3
"281","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,5362245.08622,"45354",3,22663338552.2,0,1,1,5
"282","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,23480133.78663,"45569",1,14076573719.92,0,1,0,5
"283","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,19905303.72915,"45447",4,17272010145.83,0,0,1,5
"284","115.62.170.230",8805555509,1947,1,81246137.67,"France",2,4,40,1,1959,1,2,"China",3,0.63,76319,37698207.87888,"45027",2,9990080822.57,0,1,0,2
